X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm]
4.29038,1.24617,-506.688,0.0014992,-0.00130944,-0.00144502,-7.39881e-05,-0.000186384,-2.10841e-05,-6.94242e-05,-0.000190948,-0.172341,0.000167613,0.00246397,0.000103206,9.06666e-05,0.000558038,4.35007,-2.68859,-496.905,0.00151437,-0.000253426,-0.000806285,-3.21082e-06,-1.55676e-05,-9.17911e-06,1.74491e-06,-2.05233e-05,-0.479784,2.20116e-05,0.00175247,0.000102279,9.25652e-05,0.000543091,4.40981,-6.62451,-498.93,0.00159058,-0.000346803,-0.00183621,1.31454e-05,-3.51338e-05,-3.11721e-05,2.86474e-05,-5.06358e-05,-0.454333,6.95929e-05,0.00245684,0.000102023,9.04148e-05,0.000543942,4.46956,-10.5604,-501.618,0.00167386,-0.000383777,-0.000532579,1.58946e-05,-4.40944e-05,-1.60898e-05,2.02022e-05,-4.84019e-05,-0.245404,6.11247e-05,0.00180586,8.99667e-05,8.52017e-05,0.000481709,4.52922,-14.4962,-501.564,0.00166397,-0.000416847,-0.00023885,6.40784e-06,-1.10094e-06,2.51043e-05,2.80895e-05,-2.27826e-05,0.70645,4.41995e-05,0.00173349,0.000108706,0.000104492,0.000581042,4.58871,-18.4321,-505.037,0.00148339,-0.000460823,-0.00149651,-8.85679e-06,-0.000108541,4.37229e-05,7.70893e-06,-0.000125107,0.361148,0.00012916,0.0021577,9.93118e-05,8.68251e-05,0.000534885,4.64842,-22.3677,-507.284,0.00152135,-0.000294551,0.00131022,-1.53389e-05,-0.000146813,5.34624e-05,3.6677e-06,-0.00016582,0.341554,0.000167689,0.00204333,0.000110725,0.000101845,0.000599428,4.70792,-26.3035,-509.783,0.00135072,-0.00019794,0.00159566,-2.51889e-06,9.60419e-06,3.68824e-05,4.14042e-05,-3.43189e-05,0.872,6.60708e-05,0.00210589,0.0001333,0.000121457,0.000725304,4.76727,-30.2393,-512.278,0.00103292,-0.000231802,0.000490894,1.42771e-05,5.58668e-05,-2.20299e-06,5.6127e-05,1.40169e-05,-1.24817,5.0662e-05,0.00118049,0.000130369,0.00012642,0.000711553,4.82725,-34.1751,-514.776,0.00133812,-0.000171871,0.000228523,2.71899e-05,-6.75021e-05,-4.22457e-06,2.83842e-05,-6.86965e-05,-0.0804877,8.83096e-05,0.0014932,0.000152351,0.000143943,0.000836399
4.29018,1.24626,-506.688,0.00129984,-0.00122432,-0.00111271,1.76595e-05,-0.00039234,-9.93991e-05,4.07512e-05,-0.000415432,-0.227323,0.000437246,0.00215171,0.000101683,8.93113e-05,0.000549743,4.35023,-2.68878,-496.904,0.00168426,-0.000435268,-0.000115722,4.82297e-06,-5.67578e-05,-1.61734e-05,8.92672e-06,-6.08616e-05,-0.248321,6.58422e-05,0.00180626,0.000101715,9.20778e-05,0.000540262,4.40977,-6.62459,-498.929,0.0015479,-0.000429322,-0.00104101,1.75098e-05,-1.56454e-05,-1.81934e-05,2.57089e-05,-2.38445e-05,-0.414997,4.29581e-05,0.00191763,0.000103017,9.1279e-05,0.000549015,4.46941,-10.5604,-501.619,0.0015198,-0.000415964,-0.00064148,2.75271e-05,-1.90584e-05,-9.50631e-06,2.97847e-05,-2.1316e-05,-0.194412,4.45925e-05,0.00170438,8.96953e-05,8.4908e-05,0.000479914,4.52912,-14.4963,-501.564,0.00156381,-0.000528037,2.64171e-05,8.89596e-06,6.30048e-06,1.77252e-05,2.54085e-05,-1.02121e-05,0.742579,3.22227e-05,0.00165084,0.00010857,0.000104364,0.000580338,4.5888,-18.4321,-505.037,0.00156801,-0.000496929,-0.00111969,-1.16806e-05,-6.91766e-05,4.44873e-05,1.26077e-05,-9.34649e-05,0.500001,0.000100403,0.00199011,9.89419e-05,8.64959e-05,0.000532846,4.64833,-22.368,-507.284,0.00142639,-0.000547739,0.00125939,-4.52091e-06,-0.000132502,6.13882e-05,2.02374e-05,-0.000157261,0.381684,0.000168347,0.00199772,0.000109112,0.000100313,0.000590024,4.70783,-26.3036,-509.782,0.00125687,-0.000323296,0.00197577,2.30443e-06,-6.18955e-06,6.62784e-05,6.47073e-05,-6.85924e-05,0.755816,0.000115608,0.00236898,0.000133739,0.000121856,0.000727698,4.76741,-30.2392,-512.277,0.00116735,-0.000145728,0.00102984,5.9982e-06,0.00015541,9.38086e-06,0.000156309,5.09924e-06,1.50491,0.000153842,0.00157804,0.000130588,0.000126629,0.000712731,4.82755,-34.1752,-514.777,0.00164331,-0.000260036,-0.0012181,1.95302e-05,0.00018667,-6.24509e-05,0.000207651,-1.45088e-06,-1.25368,0.000208495,0.00206253,0.000153763,0.000145289,0.000844255
4.29022,1.24623,-506.689,0.00133967,-0.00124808,-0.00164679,-7.28259e-05,-0.000356713,-0.000111826,-3.33099e-05,-0.000396229,-0.334829,0.000380676,0.00248008,0.000102315,8.98681e-05,0.000553147,4.3501,-2.68855,-496.905,0.00155279,-0.000212236,-0.000559815,1.4585e-05,-5.56297e-05,-1.27218e-05,1.68583e-05,-5.7903e-05,-0.174122,6.82712e-05,0.00167802,0.000101253,9.16536e-05,0.000537762,4.40973,-6.62448,-498.929,0.0015104,-0.000322547,-0.00150473,3.33183e-05,-4.22825e-06,-6.8991e-06,3.47212e-05,-5.63115e-06,-0.179064,3.82111e-05,0.00215687,0.000101924,9.03011e-05,0.000543057,4.46954,-10.5603,-501.619,0.00165292,-0.000324226,-0.000902218,4.33066e-05,-3.60544e-05,5.89474e-06,4.38926e-05,-3.66405e-05,0.0720261,6.98644e-05,0.00191099,8.89843e-05,8.42535e-05,0.000476289,4.52914,-14.4962,-501.564,0.00157689,-0.000439046,-0.000270372,3.82341e-05,-3.09204e-06,2.3422e-05,4.89493e-05,-1.38072e-05,0.421403,5.71603e-05,0.00166071,0.000109281,0.000105021,0.000583966,4.58876,-18.4321,-505.037,0.0015259,-0.000479348,-0.0010647,5.37024e-06,-6.50218e-05,4.14969e-05,2.45943e-05,-8.42459e-05,0.432762,9.89038e-05,0.00192285,9.94647e-05,8.69609e-05,0.000535716,4.64828,-22.3679,-507.285,0.00137658,-0.000417013,0.000557492,-5.98685e-06,-8.70043e-05,8.47659e-05,4.7473e-05,-0.000140464,0.562389,0.000169286,0.00161449,0.00010953,0.000100714,0.000592517,4.70769,-26.3037,-509.783,0.00111599,-0.000455837,0.000839714,-1.23079e-05,-3.9565e-05,5.0823e-05,2.68175e-05,-7.86904e-05,0.656498,9.51503e-05,0.00147106,0.000133688,0.000121808,0.000727389,4.76749,-30.2393,-512.277,0.00125417,-0.000268911,0.00150968,-6.12912e-06,2.05285e-05,-4.67388e-06,2.16002e-05,-7.20076e-06,-1.14525,2.62991e-05,0.00199388,0.000129471,0.000125571,0.000706871,4.82742,-34.1753,-514.776,0.00150515,-0.000435051,0.000130765,9.95396e-06,7.25469e-05,-4.02298e-05,9.57273e-05,-1.32264e-05,-1.13367,0.0001035,0.00161014,0.00015352,0.000145036,0.000842755
4.29013,1.24632,-506.688,0.00124573,-0.00116427,-0.000686591,1.52221e-05,-0.000232791,-5.8872e-05,2.89183e-05,-0.000246487,-0.222255,0.000262163,0.00184607,0.000101081,8.87771e-05,0.000546439,4.34997,-2.68843,-496.905,0.00141843,-8.58577e-05,-0.00087479,-5.88762e-07,-3.74475e-05,-5.20233e-07,-5.30544e-07,-3.75057e-05,-0.00743954,3.7414e-05,0.00168017,0.000102609,9.29026e-05,0.000545158,4.40964,-6.62442,-498.929,0.00142266,-0.00025781,-0.00126803,2.5833e-05,-2.65914e-05,-1.06967e-05,2.80481e-05,-2.88065e-05,-0.185571,4.93168e-05,0.00192454,0.000102492,9.08067e-05,0.000546092,4.46942,-10.5604,-501.618,0.00152642,-0.000385996,-0.000478217,2.91564e-05,-3.90316e-05,-2.30677e-05,3.63478e-05,-4.62229e-05,-0.29625,7.17049e-05,0.00164709,8.94502e-05,8.46897e-05,0.000478713,4.52888,-14.4962,-501.564,0.00131876,-0.000381914,9.06454e-05,1.63045e-05,1.32493e-05,1.02495e-06,1.8727e-05,1.08267e-05,0.357199,1.75657e-05,0.00137695,0.000109168,0.000104902,0.000583281,4.58874,-18.4323,-505.037,0.00151358,-0.000647529,-0.00124797,-3.27316e-06,-4.58033e-05,3.76876e-05,1.87378e-05,-6.78142e-05,0.528753,7.89457e-05,0.002066,0.000100236,8.76093e-05,0.000539677,4.64835,-22.3679,-507.284,0.00144549,-0.000474419,0.000688041,-1.70045e-06,-8.07748e-05,9.2574e-05,5.94714e-05,-0.000141947,0.583193,0.000179315,0.00174593,0.00011064,0.000101761,0.000598887,4.70757,-26.3038,-509.783,0.00100345,-0.000518266,0.000964379,1.20682e-05,8.6256e-06,9.53558e-05,0.000105765,-8.50707e-05,0.776858,0.00016571,0.00148649,0.000133911,0.000121996,0.000728267,4.7673,-30.2394,-512.278,0.00106063,-0.000333238,-0.000157789,1.69213e-05,3.86102e-05,3.27368e-05,6.23009e-05,-6.76936e-06,0.943744,6.60205e-05,0.0012058,0.000131882,0.000127936,0.000720287,4.8274,-34.1752,-514.776,0.00148572,-0.000285474,-0.000380231,3.17542e-05,-0.00011762,-2.78345e-05,3.76186e-05,-0.000123485,-0.177761,0.000146557,0.00158572,0.000154523,0.000145997,0.00084833
4.2899,1.24634,-506.688,0.00102029,-0.0011415,-0.00107772,-9.27445e-05,-0.000158989,-6.5138e-05,-5.25213e-05,-0.000199212,-0.540298,0.000179148,0.00190594,0.000101385,8.90586e-05,0.000548187,4.34962,-2.68819,-496.905,0.00107102,0.000147885,-0.00134565,2.42278e-05,-2.68366e-05,9.84998e-07,2.47271e-05,-2.73358e-05,0.0237448,4.55233e-05,0.00172712,0.000101897,9.22624e-05,0.000541403,4.40949,-6.62433,-498.929,0.00126763,-0.000170378,-0.00139105,3.9494e-05,-4.12396e-05,-2.6039e-05,4.73384e-05,-4.9084e-05,-0.285154,8.3528e-05,0.00189354,0.000102589,9.08862e-05,0.00054652,4.46931,-10.5602,-501.618,0.00141945,-0.000191307,-0.000472909,4.2164e-05,-2.43297e-05,-1.55583e-05,4.61827e-05,-2.83484e-05,-0.213859,6.52371e-05,0.00150903,8.98158e-05,8.50496e-05,0.000480797,4.52905,-14.4962,-501.565,0.00148547,-0.000414987,-0.00061113,2.14314e-05,2.64e-05,2.30015e-05,4.72124e-05,6.19086e-07,0.829437,4.73862e-05,0.00166714,0.000108113,0.000103926,0.000577905,4.58854,-18.4322,-505.037,0.00131253,-0.000605611,-0.00111091,-1.47492e-05,-3.92414e-05,4.1487e-05,1.63394e-05,-7.033e-05,0.642298,7.98922e-05,0.00182659,9.94974e-05,8.70142e-05,0.000536082,4.64828,-22.368,-507.285,0.0013833,-0.000550139,0.000158519,-1.47339e-05,-0.000130809,7.69247e-05,2.35946e-05,-0.000169137,0.462281,0.000182096,0.00157232,0.000110475,0.000101626,0.000598249,4.70766,-26.3036,-509.783,0.00108539,-0.000291,0.00135993,8.60366e-06,-7.88395e-05,7.21248e-05,4.92382e-05,-0.000119474,0.512547,0.000150289,0.00176557,0.000134004,0.000122101,0.000729171,4.76737,-30.2393,-512.276,0.00113416,-0.000199223,0.00177425,1.67984e-05,5.40837e-05,1.91327e-05,6.33677e-05,7.51432e-06,1.17132,6.00747e-05,0.00211758,0.000130659,0.000126757,0.000713677,4.82748,-34.1753,-514.776,0.0015677,-0.00044011,-0.000284361,8.291e-06,0.000202788,4.57827e-06,0.000203418,7.66087e-06,-0.301837,0.000200328,0.00168259,0.000155972,0.000147304,0.000855841
4.2898,1.24638,-506.689,0.00092102,-0.00110022,-0.00150883,-9.58445e-05,-0.000250388,-5.52658e-05,-7.73813e-05,-0.000268852,-0.311827,0.000239786,0.00208975,0.0001021,8.96667e-05,0.000551934,4.34952,-2.68833,-496.905,0.000965104,1.33545e-05,-0.00108157,1.63832e-05,-7.48233e-05,-1.16453e-05,1.80077e-05,-7.64478e-05,-0.127431,8.70379e-05,0.00145751,0.000101513,9.18853e-05,0.000539104,4.40929,-6.62424,-498.929,0.00107139,-8.44342e-05,-0.0010357,2.49965e-05,-2.07632e-05,-2.5599e-05,3.64711e-05,-3.22378e-05,-0.420696,5.95547e-05,0.00149396,0.000102352,9.06755e-05,0.000545264,4.46908,-10.5601,-501.618,0.00118943,-8.96007e-05,-0.000424281,2.97045e-05,-1.62074e-05,-1.66793e-05,3.5134e-05,-2.16368e-05,-0.313305,4.97097e-05,0.0012667,8.92111e-05,8.44714e-05,0.00047752,4.52878,-14.4961,-501.563,0.00122346,-0.000339812,0.000670717,2.83264e-05,4.78149e-05,-4.97875e-06,4.99083e-05,2.6233e-05,-0.99124,4.33676e-05,0.00143856,0.000108192,0.00010396,0.000578041,4.58866,-18.4323,-505.037,0.0014252,-0.000666173,-0.00112833,-1.00256e-05,4.27289e-06,2.06327e-05,1.94905e-05,-2.52433e-05,0.980602,3.95885e-05,0.00193936,9.81857e-05,8.58274e-05,0.000528714,4.64822,-22.3681,-507.285,0.00132159,-0.000669033,-0.000108865,-3.75347e-05,-0.000115752,7.32868e-05,6.43211e-06,-0.000159719,0.5406,0.000163034,0.00150967,0.000110139,0.00010128,0.000595897,4.70735,-26.3035,-509.783,0.000778451,-0.000267722,0.00109584,-3.1472e-05,-0.000106843,7.76514e-05,1.72347e-05,-0.00015555,0.55826,0.000164872,0.00137645,0.000133028,0.000121213,0.000723892,4.7672,-30.2393,-512.276,0.00096129,-0.000198795,0.00194955,-7.45109e-06,3.27681e-05,4.01387e-05,5.81337e-05,-3.28167e-05,1.02475,8.02284e-05,0.00219203,0.00013118,0.000127283,0.000716719,4.82711,-34.175,-514.776,0.00120344,-0.00011837,-0.000314387,3.35588e-05,0.000155117,2.41279e-05,0.000161737,2.69389e-05,1.39342,0.000150305,0.00127698,0.000153056,0.000144566,0.000839946
4.28955,1.24641,-506.688,0.000672013,-0.00107329,-0.000875597,2.9558e-05,-0.00014094,7.09821e-05,5.62383e-05,-0.00016762,0.338558,0.000202504,0.00154811,0.000102834,9.02673e-05,0.000555695,4.34929,-2.68836,-496.904,0.0007418,-1.92422e-05,-0.000371382,2.15971e-05,1.43326e-05,1.61339e-05,3.48273e-05,1.10237e-06,0.680833,3.59036e-05,0.000854154,0.000102105,9.23923e-05,0.000542018,4.40918,-6.62413,-498.929,0.000963881,3.45766e-05,-0.00128941,1.63685e-05,-2.17999e-05,-3.31055e-05,3.563e-05,-4.10613e-05,-0.528708,6.66067e-05,0.00161073,0.000103011,9.12853e-05,0.000549131,4.46904,-10.5599,-501.619,0.00114596,4.94389e-05,-0.000599798,3.41214e-05,-5.49279e-05,-3.98231e-05,4.93394e-05,-7.01459e-05,-0.364615,0.000104013,0.00129629,8.91229e-05,8.44046e-05,0.000477218,4.52876,-14.496,-501.563,0.00119614,-0.000178354,0.00115567,2.50049e-05,5.91292e-06,-2.6692e-05,4.39851e-05,-1.30673e-05,-0.621752,5.19597e-05,0.0016744,0.000109114,0.000104865,0.000583098,4.5886,-18.4321,-505.036,0.0013648,-0.000431609,-1.54268e-05,5.51512e-06,-9.73478e-09,2.15035e-05,2.47029e-05,-1.91975e-05,0.745698,3.89819e-05,0.00143509,0.000100361,8.77396e-05,0.000540512,4.64808,-22.368,-507.284,0.00117555,-0.000512761,0.000697997,5.59399e-06,-0.000108385,6.20876e-05,3.29386e-05,-0.00013573,0.413898,0.000154876,0.00150746,0.000110424,0.000101557,0.000597674,4.70748,-26.3036,-509.782,0.000909123,-0.000322812,0.00242938,1.4901e-05,-5.94007e-05,5.92805e-05,4.78556e-05,-9.23552e-05,0.503882,0.000123491,0.00261453,0.000132797,0.000120985,0.000722296,4.76709,-30.2392,-512.276,0.000853639,-0.000143533,0.00182559,1.86266e-05,0.000133024,3.25917e-05,0.000141911,9.73945e-06,1.3084,0.000137357,0.00202502,0.000131151,0.000127176,0.000715815,4.82712,-34.1753,-514.777,0.0012102,-0.000394587,-0.00129243,2.62658e-05,0.00041667,-1.46813e-05,0.000418195,2.4741e-05,-0.244816,0.000406406,0.00182208,0.00015357,0.000144999,0.00084237
4.2896,1.24639,-506.687,0.000719165,-0.00108598,0.000217697,2.86267e-05,-0.000149403,2.13917e-05,3.12389e-05,-0.000152015,0.11972,0.000169817,0.00133205,0.000101586,8.92002e-05,0.000549092,4.34933,-2.68835,-496.905,0.000783696,-1.44935e-05,-0.000582128,5.21064e-06,-3.82915e-05,2.65778e-05,1.78525e-05,-5.09333e-05,0.439424,6.18656e-05,0.000981044,0.000102467,9.27392e-05,0.000544089,4.40902,-6.62423,-498.929,0.000799957,-6.51844e-05,-0.000829556,8.32466e-06,-1.91964e-05,-1.18843e-05,1.28988e-05,-2.37706e-05,-0.350558,3.24034e-05,0.00115948,0.000101787,9.01949e-05,0.000542528,4.46902,-10.56,-501.618,0.00113085,-1.26349e-05,-0.000284034,3.18422e-05,3.98049e-05,-1.35209e-05,5.01743e-05,2.14728e-05,-0.93614,4.38411e-05,0.00118239,8.89039e-05,8.41741e-05,0.000475829,4.52868,-14.496,-501.565,0.00111493,-0.000180396,-0.001063,1.92029e-05,4.71748e-05,5.29813e-06,4.83708e-05,1.80069e-05,1.395,4.26764e-05,0.00155425,0.000108983,0.000104752,0.000582493,4.58849,-18.432,-505.037,0.00125446,-0.000357271,-0.00161165,-3.56914e-07,-3.69086e-05,3.81786e-05,2.37203e-05,-6.09858e-05,0.562425,7.57655e-05,0.00207406,9.97398e-05,8.71717e-05,0.000536983,4.64794,-22.368,-507.286,0.00104373,-0.000548113,-0.000457632,-5.71449e-06,-0.000112526,0.000102915,5.69028e-05,-0.000175143,0.546134,0.000209513,0.00130192,0.000110077,0.000101235,0.000595734,4.70736,-26.3036,-509.783,0.000788459,-0.000300991,0.00110996,-8.43025e-06,-0.000102239,0.000108057,6.24815e-05,-0.000173151,0.580457,0.000211454,0.00140046,0.000133327,0.000121498,0.000725783,4.767,-30.2391,-512.276,0.000758374,-6.0571e-05,0.0017422,-6.7578e-06,-2.24569e-06,4.6892e-05,4.2766e-05,-5.17694e-05,0.815552,8.23641e-05,0.00191396,0.000131393,0.000127502,0.000718004,4.82712,-34.1748,-514.775,0.00121021,6.74466e-05,0.000900483,-3.3032e-06,0.000121698,2.11017e-06,0.000121849,-3.45343e-06,0.166293,0.000123749,0.00151209,0.000153462,0.000145003,0.000842603
4.28935,1.24665,-506.688,0.000468471,-0.000827094,-0.00100389,-2.91087e-05,-0.000162081,-2.71462e-05,-2.26979e-05,-0.000168492,-0.194564,0.000158462,0.00138407,0.000103023,9.04801e-05,0.000556937,4.34916,-2.6883,-496.904,0.000608437,4.35253e-05,-0.000192555,-1.15676e-05,4.61903e-06,3.9309e-06,6.7167e-06,-1.36653e-05,1.23263,1.94159e-05,0.000685492,0.000102318,9.2633e-05,0.00054356,4.40901,-6.62434,-498.929,0.000789231,-0.000183397,-0.000765464,4.34802e-06,2.25807e-05,-1.16613e-05,2.91834e-05,-2.25473e-06,-1.09773,3.04339e-05,0.0011165,0.000100955,8.94443e-05,0.000537881,4.46879,-10.56,-501.618,0.000902178,1.51375e-05,-0.000391643,1.35895e-05,-1.2836e-05,-2.83526e-05,3.16706e-05,-3.09171e-05,-0.56788,5.42079e-05,0.000992712,8.95572e-05,8.4789e-05,0.000479277,4.52856,-14.4961,-501.565,0.0010037,-0.000299788,-0.000466969,-3.63519e-06,3.77619e-05,-1.62882e-05,4.39143e-05,-9.78758e-06,-1.23445,4.96039e-05,0.00115225,0.00010884,0.000104614,0.000581723,4.5884,-18.4322,-505.037,0.00116848,-0.000559576,-0.00150334,-7.24655e-06,2.43889e-06,1.1581e-05,1.10393e-05,-1.5847e-05,1.00089,2.43591e-05,0.00198542,0.000100822,8.8131e-05,0.000542899,4.64798,-22.368,-507.285,0.00107772,-0.000528163,-0.000164691,1.05518e-06,-0.000100338,6.66098e-05,3.4081e-05,-0.000133363,0.460318,0.000153326,0.00124239,0.000110665,0.000101763,0.00059873,4.70732,-26.3037,-509.784,0.000754798,-0.000427451,1.39604e-05,3.89883e-07,-7.40006e-05,8.10533e-05,5.24016e-05,-0.000126012,0.570507,0.000158852,0.000875189,0.000133947,0.000122048,0.000728847,4.76719,-30.2394,-512.277,0.000946644,-0.000322433,0.000878765,-6.99149e-06,-4.85182e-05,3.80555e-05,1.57854e-05,-7.12951e-05,0.534635,8.04072e-05,0.00134742,0.000131984,0.000127982,0.00072033,4.82706,-34.1751,-514.775,0.00115469,-0.000221536,0.00120429,1.27293e-05,-0.000233431,-1.41691e-06,1.27989e-05,-0.000233501,-0.00353209,0.000240364,0.0017008,0.000153424,0.000144923,0.000842057
4.28918,1.24673,-506.687,0.000294305,-0.000752703,-7.46904e-05,9.49091e-05,-0.000102517,3.35997e-05,0.000100551,-0.000108159,0.164075,0.0001808,0.000813428,0.000102056,8.95896e-05,0.000551497,4.34901,-2.68853,-496.904,0.000462102,-0.000193645,-0.000203365,1.39519e-05,2.91281e-05,1.62494e-05,4.00245e-05,3.05545e-06,0.998082,3.86565e-05,0.000600415,0.000101577,9.19455e-05,0.00053952,4.40877,-6.62416,-498.93,0.000545026,-3.38413e-06,-0.00193455,1.8136e-05,2.96102e-05,-1.11335e-05,3.84625e-05,9.28372e-06,-1.08088,3.59362e-05,0.00201088,0.000102419,9.07488e-05,0.000545845,4.46875,-10.5599,-501.62,0.000858359,0.000118975,-0.00191225,2.3229e-05,-1.49718e-05,-3.87814e-05,4.7395e-05,-3.91377e-05,-0.55485,7.50605e-05,0.00209997,9.00518e-05,8.52469e-05,0.000481845,4.52849,-14.496,-501.564,0.000927182,-0.000166455,-0.000335671,5.71513e-06,2.42421e-05,-1.75255e-05,3.5156e-05,-5.19876e-06,-1.03929,3.81096e-05,0.001007,0.000108729,0.000104425,0.000580567,4.58829,-18.4321,-505.038,0.00105793,-0.000495681,-0.00171911,-1.05232e-05,-1.17012e-05,1.22739e-05,1.77558e-06,-2.39999e-05,0.762936,2.5116e-05,0.00207952,9.97543e-05,8.72415e-05,0.000537481,4.6481,-22.368,-507.285,0.00120032,-0.000538893,-0.00041778,1.70568e-06,-9.66452e-05,4.57279e-05,1.97011e-05,-0.000114641,0.374073,0.000125768,0.00140664,0.000109459,0.000100657,0.00059225,4.70729,-26.3036,-509.784,0.000724691,-0.000318113,0.000604757,1.17339e-05,-5.60031e-05,6.4708e-05,5.09387e-05,-9.5208e-05,0.543947,0.000128497,0.00100754,0.000135239,0.000123207,0.000735469,4.76677,-30.2394,-512.278,0.000526855,-0.000330826,0.000237058,4.22912e-06,-3.3148e-05,2.18329e-05,1.44183e-05,-4.33372e-05,0.427967,5.24583e-05,0.00073286,0.000131008,0.00012709,0.000715541,4.82691,-34.175,-514.775,0.00100382,-0.00010202,0.00115218,1.11337e-05,-4.49121e-05,-3.27945e-05,2.68616e-05,-6.064e-05,-0.443322,7.77868e-05,0.00154058,0.000152161,0.000143738,0.000835185
